town,date,precip_mm,grid_lat,grid_lon
pagar_alam,2020-01-16,0.072,-4.25,103.25
lahat,2020-01-16,0.456,-3.75,103.75
muaradua,2020-01-16,0.965,-4.75,104.25
liwa,2020-01-16,1.118,-5.25,104.25
kepahiang,2020-01-16,0.345,-3.75,102.75
pagar_alam,2020-01-17,12.892,-4.25,103.25
lahat,2020-01-17,10.202,-3.75,103.75
muaradua,2020-01-17,17.026,-4.75,104.25
liwa,2020-01-17,17.703,-5.25,104.25
kepahiang,2020-01-17,14.185,-3.75,102.75
pagar_alam,2020-01-18,40.392,-4.25,103.25
lahat,2020-01-18,18.774,-3.75,103.75
muaradua,2020-01-18,9.84,-4.75,104.25
liwa,2020-01-18,9.151,-5.25,104.25
kepahiang,2020-01-18,42.08,-3.75,102.75
pagar_alam,2020-01-19,31.924,-4.25,103.25
lahat,2020-01-19,14.455,-3.75,103.75
muaradua,2020-01-19,1.569,-4.75,104.25
liwa,2020-01-19,0.335,-5.25,104.25
kepahiang,2020-01-19,33.884,-3.75,102.75
pagar_alam,2020-01-20,57.89,-4.25,103.25
lahat,2020-01-20,31.699,-3.75,103.75
muaradua,2020-01-20,11.221,-4.75,104.25
liwa,2020-01-20,9.266,-5.25,104.25
kepahiang,2020-01-20,59.675,-3.75,102.75
pagar_alam,2020-01-21,4.691,-4.25,103.25
lahat,2020-01-21,45.016,-3.75,103.75
muaradua,2020-01-21,5.934,-4.75,104.25
liwa,2020-01-21,0.332,-5.25,104.25
kepahiang,2020-01-21,1.494,-3.75,102.75
pagar_alam,2020-01-22,77.497,-4.25,103.25
lahat,2020-01-22,38.908,-3.75,103.75
muaradua,2020-01-22,37.275,-4.75,104.25
liwa,2020-01-22,37.747,-5.25,104.25
kepahiang,2020-01-22,81.108,-3.75,102.75
pagar_alam,2020-01-23,4.693,-4.25,103.25
lahat,2020-01-23,10.667,-3.75,103.75
muaradua,2020-01-23,7.544,-4.75,104.25
liwa,2020-01-23,7.027,-5.25,104.25
kepahiang,2020-01-23,4.462,-3.75,102.75
pagar_alam,2020-01-24,72.178,-4.25,103.25
lahat,2020-01-24,37.292,-3.75,103.75
muaradua,2020-01-24,17.754,-4.75,104.25
liwa,2020-01-24,16.494,-5.25,104.25
kepahiang,2020-01-24,75.725,-3.75,102.75
pagar_alam,2020-01-25,0.898,-4.25,103.25
lahat,2020-01-25,8.233,-3.75,103.75
muaradua,2020-01-25,2.978,-4.75,104.25
liwa,2020-01-25,2.103,-5.25,104.25
kepahiang,2020-01-25,0.285,-3.75,102.75
pagar_alam,2020-01-26,4.731,-4.25,103.25
lahat,2020-01-26,3.201,-3.75,103.75
muaradua,2020-01-26,2.19,-4.75,104.25
liwa,2020-01-26,2.561,-5.25,104.25
kepahiang,2020-01-26,4.982,-3.75,102.75
pagar_alam,2020-01-27,7.251,-4.25,103.25
lahat,2020-01-27,7.346,-3.75,103.75
muaradua,2020-01-27,57.405,-4.75,104.25
liwa,2020-01-27,62.769,-5.25,104.25
kepahiang,2020-01-27,5.98,-3.75,102.75
pagar_alam,2020-01-28,0.273,-4.25,103.25
lahat,2020-01-28,1.675,-3.75,103.75
muaradua,2020-01-28,5.498,-4.75,104.25
liwa,2020-01-28,6.005,-5.25,104.25
kepahiang,2020-01-28,1.499,-3.75,102.75
pagar_alam,2020-01-29,0.699,-4.25,103.25
lahat,2020-01-29,2.435,-3.75,103.75
muaradua,2020-01-29,24.398,-4.75,104.25
liwa,2020-01-29,27.264,-5.25,104.25
kepahiang,2020-01-29,0.041,-3.75,102.75
pagar_alam,2020-01-30,0.298,-4.25,103.25
lahat,2020-01-30,0.395,-3.75,103.75
muaradua,2020-01-30,11.519,-4.75,104.25
liwa,2020-01-30,12.724,-5.25,104.25
kepahiang,2020-01-30,0.0,-3.75,102.75
pagar_alam,2020-01-31,0.0,-4.25,103.25
lahat,2020-01-31,0.166,-3.75,103.75
muaradua,2020-01-31,4.433,-4.75,104.25
liwa,2020-01-31,5.16,-5.25,104.25
kepahiang,2020-01-31,0.0,-3.75,102.75
pagar_alam,2020-02-01,19.173,-4.25,103.25
lahat,2020-02-01,8.582,-3.75,103.75
muaradua,2020-02-01,0.962,-4.75,104.25
liwa,2020-02-01,0.592,-5.25,104.25
kepahiang,2020-02-01,20.066,-3.75,102.75
pagar_alam,2020-02-02,20.469,-4.25,103.25
lahat,2020-02-02,28.319,-3.75,103.75
muaradua,2020-02-02,4.98,-4.75,104.25
liwa,2020-02-02,2.107,-5.25,104.25
kepahiang,2020-02-02,19.926,-3.75,102.75
pagar_alam,2020-02-03,0.513,-4.25,103.25
lahat,2020-02-03,5.501,-3.75,103.75
muaradua,2020-02-03,0.732,-4.75,104.25
liwa,2020-02-03,0.0,-5.25,104.25
kepahiang,2020-02-03,0.097,-3.75,102.75
pagar_alam,2020-02-04,0.0,-4.25,103.25
lahat,2020-02-04,0.0,-3.75,103.75
muaradua,2020-02-04,0.0,-4.75,104.25
liwa,2020-02-04,0.0,-5.25,104.25
kepahiang,2020-02-04,0.0,-3.75,102.75
pagar_alam,2020-02-05,5.397,-4.25,103.25
lahat,2020-02-05,2.967,-3.75,103.75
muaradua,2020-02-05,31.432,-4.75,104.25
liwa,2020-02-05,34.468,-5.25,104.25
kepahiang,2020-02-05,5.129,-3.75,102.75
pagar_alam,2020-02-06,0.0,-4.25,103.25
lahat,2020-02-06,0.0,-3.75,103.75
muaradua,2020-02-06,0.0,-4.75,104.25
liwa,2020-02-06,0.0,-5.25,104.25
kepahiang,2020-02-06,0.0,-3.75,102.75
pagar_alam,2020-02-07,71.38,-4.25,103.25
lahat,2020-02-07,33.375,-3.75,103.75
muaradua,2020-02-07,13.815,-4.75,104.25
liwa,2020-02-07,12.408,-5.25,104.25
kepahiang,2020-02-07,76.662,-3.75,102.75
pagar_alam,2020-02-08,32.852,-4.25,103.25
lahat,2020-02-08,14.728,-3.75,103.75
muaradua,2020-02-08,1.621,-4.75,104.25
liwa,2020-02-08,0.541,-5.25,104.25
kepahiang,2020-02-08,34.402,-3.75,102.75
pagar_alam,2020-02-09,0.0,-4.25,103.25
lahat,2020-02-09,0.0,-3.75,103.75
muaradua,2020-02-09,0.0,-4.75,104.25
liwa,2020-02-09,0.0,-5.25,104.25
kepahiang,2020-02-09,0.15,-3.75,102.75
pagar_alam,2020-02-10,0.0,-4.25,103.25
lahat,2020-02-10,0.0,-3.75,103.75
muaradua,2020-02-10,0.0,-4.75,104.25
liwa,2020-02-10,0.0,-5.25,104.25
kepahiang,2020-02-10,0.0,-3.75,102.75
pagar_alam,2020-02-11,0.553,-4.25,103.25
lahat,2020-02-11,6.072,-3.75,103.75
muaradua,2020-02-11,0.807,-4.75,104.25
liwa,2020-02-11,0.022,-5.25,104.25
kepahiang,2020-02-11,0.102,-3.75,102.75
pagar_alam,2020-02-12,1.751,-4.25,103.25
lahat,2020-02-12,2.177,-3.75,103.75
muaradua,2020-02-12,72.277,-4.75,104.25
liwa,2020-02-12,79.94,-5.25,104.25
kepahiang,2020-02-12,0.0,-3.75,102.75
pagar_alam,2020-02-13,0.584,-4.25,103.25
lahat,2020-02-13,3.619,-3.75,103.75
muaradua,2020-02-13,10.226,-4.75,104.25
liwa,2020-02-13,10.91,-5.25,104.25
kepahiang,2020-02-13,0.916,-3.75,102.75
pagar_alam,2020-02-14,16.744,-4.25,103.25
lahat,2020-02-14,7.801,-3.75,103.75
muaradua,2020-02-14,0.707,-4.75,104.25
liwa,2020-02-14,0.114,-5.25,104.25
kepahiang,2020-02-14,17.675,-3.75,102.75
pagar_alam,2020-02-15,4.487,-4.25,103.25
lahat,2020-02-15,34.632,-3.75,103.75
muaradua,2020-02-15,4.359,-4.75,104.25
liwa,2020-02-15,0.724,-5.25,104.25
kepahiang,2020-02-15,2.396,-3.75,102.75
pagar_alam,2020-02-16,3.755,-4.25,103.25
lahat,2020-02-16,1.837,-3.75,103.75
muaradua,2020-02-16,0.128,-4.75,104.25
liwa,2020-02-16,0.034,-5.25,104.25
kepahiang,2020-02-16,3.919,-3.75,102.75
pagar_alam,2020-02-17,1.261,-4.25,103.25
lahat,2020-02-17,2.352,-3.75,103.75
muaradua,2020-02-17,10.222,-4.75,104.25
liwa,2020-02-17,11.049,-5.25,104.25
kepahiang,2020-02-17,1.414,-3.75,102.75
pagar_alam,2020-02-18,0.042,-4.25,103.25
lahat,2020-02-18,0.0,-3.75,103.75
muaradua,2020-02-18,1.822,-4.75,104.25
liwa,2020-02-18,1.979,-5.25,104.25
kepahiang,2020-02-18,0.833,-3.75,102.75
pagar_alam,2020-02-19,3.441,-4.25,103.25
lahat,2020-02-19,7.614,-3.75,103.75
muaradua,2020-02-19,7.144,-4.75,104.25
liwa,2020-02-19,7.176,-5.25,104.25
kepahiang,2020-02-19,2.998,-3.75,102.75
pagar_alam,2020-02-20,2.982,-4.25,103.25
lahat,2020-02-20,3.524,-3.75,103.75
muaradua,2020-02-20,0.3,-4.75,104.25
liwa,2020-02-20,0.176,-5.25,104.25
kepahiang,2020-02-20,2.944,-3.75,102.75
pagar_alam,2020-02-21,0.031,-4.25,103.25
lahat,2020-02-21,2.397,-3.75,103.75
muaradua,2020-02-21,0.228,-4.75,104.25
liwa,2020-02-21,0.0,-5.25,104.25
kepahiang,2020-02-21,0.038,-3.75,102.75
pagar_alam,2020-02-22,8.247,-4.25,103.25
lahat,2020-02-22,12.83,-3.75,103.75
muaradua,2020-02-22,1.365,-4.75,104.25
liwa,2020-02-22,0.106,-5.25,104.25
kepahiang,2020-02-22,7.872,-3.75,102.75
pagar_alam,2020-02-23,0.392,-4.25,103.25
lahat,2020-02-23,5.087,-3.75,103.75
muaradua,2020-02-23,0.577,-4.75,104.25
liwa,2020-02-23,0.0,-5.25,104.25
kepahiang,2020-02-23,0.071,-3.75,102.75
pagar_alam,2020-02-24,22.3,-4.25,103.25
lahat,2020-02-24,18.679,-3.75,103.75
muaradua,2020-02-24,1.554,-4.75,104.25
liwa,2020-02-24,0.163,-5.25,104.25
kepahiang,2020-02-24,22.475,-3.75,102.75
pagar_alam,2020-02-25,0.405,-4.25,103.25
lahat,2020-02-25,2.96,-3.75,103.75
muaradua,2020-02-25,1.214,-4.75,104.25
liwa,2020-02-25,0.993,-5.25,104.25
kepahiang,2020-02-25,0.224,-3.75,102.75
pagar_alam,2020-02-26,36.76,-4.25,103.25
lahat,2020-02-26,15.803,-3.75,103.75
muaradua,2020-02-26,1.017,-4.75,104.25
liwa,2020-02-26,0.321,-5.25,104.25
kepahiang,2020-02-26,37.972,-3.75,102.75
pagar_alam,2020-02-27,0.0,-4.25,103.25
lahat,2020-02-27,0.0,-3.75,103.75
muaradua,2020-02-27,0.0,-4.75,104.25
liwa,2020-02-27,0.0,-5.25,104.25
kepahiang,2020-02-27,0.0,-3.75,102.75
pagar_alam,2020-02-28,0.025,-4.25,103.25
lahat,2020-02-28,0.0,-3.75,103.75
muaradua,2020-02-28,0.441,-4.75,104.25
liwa,2020-02-28,0.488,-5.25,104.25
kepahiang,2020-02-28,0.332,-3.75,102.75
pagar_alam,2020-02-29,14.404,-4.25,103.25
lahat,2020-02-29,10.18,-3.75,103.75
muaradua,2020-02-29,7.333,-4.75,104.25
liwa,2020-02-29,7.363,-5.25,104.25
kepahiang,2020-02-29,14.918,-3.75,102.75
pagar_alam,2020-03-01,0.0,-4.25,103.25
lahat,2020-03-01,0.0,-3.75,103.75
muaradua,2020-03-01,0.0,-4.75,104.25
liwa,2020-03-01,0.02,-5.25,104.25
kepahiang,2020-03-01,0.0,-3.75,102.75
pagar_alam,2020-03-02,60.596,-4.25,103.25
lahat,2020-03-02,26.432,-3.75,103.75
muaradua,2020-03-02,4.502,-4.75,104.25
liwa,2020-03-02,3.161,-5.25,104.25
kepahiang,2020-03-02,64.162,-3.75,102.75
pagar_alam,2020-03-03,48.961,-4.25,103.25
lahat,2020-03-03,21.182,-3.75,103.75
muaradua,2020-03-03,5.07,-4.75,104.25
liwa,2020-03-03,4.114,-5.25,104.25
kepahiang,2020-03-03,50.961,-3.75,102.75
pagar_alam,2020-03-04,14.506,-4.25,103.25
lahat,2020-03-04,36.696,-3.75,103.75
muaradua,2020-03-04,5.47,-4.75,104.25
liwa,2020-03-04,2.176,-5.25,104.25
kepahiang,2020-03-04,13.032,-3.75,102.75
pagar_alam,2020-03-05,0.0,-4.25,103.25
lahat,2020-03-05,0.0,-3.75,103.75
muaradua,2020-03-05,0.0,-4.75,104.25
liwa,2020-03-05,0.0,-5.25,104.25
kepahiang,2020-03-05,0.106,-3.75,102.75
pagar_alam,2020-03-06,13.713,-4.25,103.25
lahat,2020-03-06,38.405,-3.75,103.75
muaradua,2020-03-06,4.617,-4.75,104.25
liwa,2020-03-06,1.082,-5.25,104.25
kepahiang,2020-03-06,12.011,-3.75,102.75
pagar_alam,2020-03-07,0.0,-4.25,103.25
lahat,2020-03-07,0.134,-3.75,103.75
muaradua,2020-03-07,0.0,-4.75,104.25
liwa,2020-03-07,0.0,-5.25,104.25
kepahiang,2020-03-07,0.0,-3.75,102.75
pagar_alam,2020-03-08,9.766,-4.25,103.25
lahat,2020-03-08,9.758,-3.75,103.75
muaradua,2020-03-08,1.877,-4.75,104.25
liwa,2020-03-08,1.047,-5.25,104.25
kepahiang,2020-03-08,10.465,-3.75,102.75
pagar_alam,2020-03-09,0.0,-4.25,103.25
lahat,2020-03-09,0.0,-3.75,103.75
muaradua,2020-03-09,0.0,-4.75,104.25
liwa,2020-03-09,0.0,-5.25,104.25
kepahiang,2020-03-09,0.0,-3.75,102.75
pagar_alam,2020-03-10,0.88,-4.25,103.25
lahat,2020-03-10,12.536,-3.75,103.75
muaradua,2020-03-10,1.303,-4.75,104.25
liwa,2020-03-10,0.045,-5.25,104.25
kepahiang,2020-03-10,0.124,-3.75,102.75
pagar_alam,2020-03-11,4.285,-4.25,103.25
lahat,2020-03-11,15.998,-3.75,103.75
muaradua,2020-03-11,27.194,-4.75,104.25
liwa,2020-03-11,27.959,-5.25,104.25
kepahiang,2020-03-11,3.052,-3.75,102.75
pagar_alam,2020-03-12,40.471,-4.25,103.25
lahat,2020-03-12,19.561,-3.75,103.75
muaradua,2020-03-12,41.522,-4.75,104.25
liwa,2020-03-12,43.84,-5.25,104.25
kepahiang,2020-03-12,41.297,-3.75,102.75
pagar_alam,2020-03-13,0.0,-4.25,103.25
lahat,2020-03-13,0.913,-3.75,103.75
muaradua,2020-03-13,0.0,-4.75,104.25
liwa,2020-03-13,0.0,-5.25,104.25
kepahiang,2020-03-13,0.0,-3.75,102.75
pagar_alam,2020-03-14,11.253,-4.25,103.25
lahat,2020-03-14,4.966,-3.75,103.75
muaradua,2020-03-14,0.356,-4.75,104.25
liwa,2020-03-14,0.05,-5.25,104.25
kepahiang,2020-03-14,11.351,-3.75,102.75
pagar_alam,2020-03-15,1.413,-4.25,103.25
lahat,2020-03-15,3.583,-3.75,103.75
muaradua,2020-03-15,16.6,-4.75,104.25
liwa,2020-03-15,17.763,-5.25,104.25
kepahiang,2020-03-15,0.908,-3.75,102.75
pagar_alam,2020-03-16,39.565,-4.25,103.25
lahat,2020-03-16,46.059,-3.75,103.75
muaradua,2020-03-16,39.841,-4.75,104.25
liwa,2020-03-16,38.709,-5.25,104.25
kepahiang,2020-03-16,38.161,-3.75,102.75
pagar_alam,2020-03-17,5.784,-4.25,103.25
lahat,2020-03-17,2.746,-3.75,103.75
muaradua,2020-03-17,7.457,-4.75,104.25
liwa,2020-03-17,8.039,-5.25,104.25
kepahiang,2020-03-17,5.857,-3.75,102.75
pagar_alam,2020-03-18,5.8,-4.25,103.25
lahat,2020-03-18,6.441,-3.75,103.75
muaradua,2020-03-18,45.327,-4.75,104.25
liwa,2020-03-18,48.527,-5.25,104.25
kepahiang,2020-03-18,4.951,-3.75,102.75
pagar_alam,2020-03-19,15.35,-4.25,103.25
lahat,2020-03-19,7.945,-3.75,103.75
muaradua,2020-03-19,13.268,-4.75,104.25
liwa,2020-03-19,13.867,-5.25,104.25
kepahiang,2020-03-19,15.864,-3.75,102.75
pagar_alam,2020-03-20,0.38,-4.25,103.25
lahat,2020-03-20,1.439,-3.75,103.75
muaradua,2020-03-20,14.63,-4.75,104.25
liwa,2020-03-20,15.944,-5.25,104.25
kepahiang,2020-03-20,0.0,-3.75,102.75
pagar_alam,2020-03-21,6.519,-4.25,103.25
lahat,2020-03-21,3.342,-3.75,103.75
muaradua,2020-03-21,0.252,-4.75,104.25
liwa,2020-03-21,0.571,-5.25,104.25
kepahiang,2020-03-21,6.882,-3.75,102.75
pagar_alam,2020-03-22,37.428,-4.25,103.25
lahat,2020-03-22,16.301,-3.75,103.75
muaradua,2020-03-22,1.25,-4.75,104.25
liwa,2020-03-22,0.299,-5.25,104.25
kepahiang,2020-03-22,39.051,-3.75,102.75
pagar_alam,2020-03-23,15.077,-4.25,103.25
lahat,2020-03-23,6.55,-3.75,103.75
muaradua,2020-03-23,2.272,-4.75,104.25
liwa,2020-03-23,2.045,-5.25,104.25
kepahiang,2020-03-23,15.616,-3.75,102.75
pagar_alam,2020-03-24,7.304,-4.25,103.25
lahat,2020-03-24,4.487,-3.75,103.75
muaradua,2020-03-24,77.91,-4.75,104.25
liwa,2020-03-24,86.184,-5.25,104.25
kepahiang,2020-03-24,6.37,-3.75,102.75
pagar_alam,2020-03-25,0.0,-4.25,103.25
lahat,2020-03-25,0.0,-3.75,103.75
muaradua,2020-03-25,0.0,-4.75,104.25
liwa,2020-03-25,0.0,-5.25,104.25
kepahiang,2020-03-25,0.499,-3.75,102.75
pagar_alam,2020-03-26,28.06,-4.25,103.25
lahat,2020-03-26,54.876,-3.75,103.75
muaradua,2020-03-26,21.074,-4.75,104.25
liwa,2020-03-26,16.964,-5.25,104.25
kepahiang,2020-03-26,26.902,-3.75,102.75
pagar_alam,2020-03-27,0.581,-4.25,103.25
lahat,2020-03-27,2.728,-3.75,103.75
muaradua,2020-03-27,6.623,-4.75,104.25
liwa,2020-03-27,7.272,-5.25,104.25
kepahiang,2020-03-27,0.69,-3.75,102.75
pagar_alam,2020-03-28,0.252,-4.25,103.25
lahat,2020-03-28,0.303,-3.75,103.75
muaradua,2020-03-28,11.728,-4.75,104.25
liwa,2020-03-28,12.81,-5.25,104.25
kepahiang,2020-03-28,0.0,-3.75,102.75
pagar_alam,2020-03-29,60.052,-4.25,103.25
lahat,2020-03-29,26.534,-3.75,103.75
muaradua,2020-03-29,2.153,-4.75,104.25
liwa,2020-03-29,0.32,-5.25,104.25
kepahiang,2020-03-29,63.563,-3.75,102.75
pagar_alam,2020-03-30,2.095,-4.25,103.25
lahat,2020-03-30,2.796,-3.75,103.75
muaradua,2020-03-30,4.779,-4.75,104.25
liwa,2020-03-30,4.944,-5.25,104.25
kepahiang,2020-03-30,2.006,-3.75,102.75
pagar_alam,2020-03-31,5.55,-4.25,103.25
lahat,2020-03-31,25.03,-3.75,103.75
muaradua,2020-03-31,7.175,-4.75,104.25
liwa,2020-03-31,4.995,-5.25,104.25
kepahiang,2020-03-31,4.163,-3.75,102.75
pagar_alam,2020-04-01,2.033,-4.25,103.25
lahat,2020-04-01,1.17,-3.75,103.75
muaradua,2020-04-01,7.368,-4.75,104.25
liwa,2020-04-01,7.92,-5.25,104.25
kepahiang,2020-04-01,1.969,-3.75,102.75
pagar_alam,2020-04-02,1.629,-4.25,103.25
lahat,2020-04-02,21.868,-3.75,103.75
muaradua,2020-04-02,7.729,-4.75,104.25
liwa,2020-04-02,5.988,-5.25,104.25
kepahiang,2020-04-02,0.959,-3.75,102.75
pagar_alam,2020-04-03,1.258,-4.25,103.25
lahat,2020-04-03,1.469,-3.75,103.75
muaradua,2020-04-03,59.154,-4.75,104.25
liwa,2020-04-03,65.14,-5.25,104.25
kepahiang,2020-04-03,0.094,-3.75,102.75
pagar_alam,2020-04-04,73.547,-4.25,103.25
lahat,2020-04-04,35.972,-3.75,103.75
muaradua,2020-04-04,4.715,-4.75,104.25
liwa,2020-04-04,2.392,-5.25,104.25
kepahiang,2020-04-04,78.083,-3.75,102.75
pagar_alam,2020-04-05,3.655,-4.25,103.25
lahat,2020-04-05,35.15,-3.75,103.75
muaradua,2020-04-05,6.695,-4.75,104.25
liwa,2020-04-05,3.442,-5.25,104.25
kepahiang,2020-04-05,1.56,-3.75,102.75
pagar_alam,2020-04-06,42.073,-4.25,103.25
lahat,2020-04-06,25.119,-3.75,103.75
muaradua,2020-04-06,9.218,-4.75,104.25
liwa,2020-04-06,8.052,-5.25,104.25
kepahiang,2020-04-06,42.888,-3.75,102.75
pagar_alam,2020-04-07,7.039,-4.25,103.25
lahat,2020-04-07,5.428,-3.75,103.75
muaradua,2020-04-07,15.029,-4.75,104.25
liwa,2020-04-07,15.849,-5.25,104.25
kepahiang,2020-04-07,6.823,-3.75,102.75
pagar_alam,2020-04-08,7.388,-4.25,103.25
lahat,2020-04-08,7.381,-3.75,103.75
muaradua,2020-04-08,27.017,-4.75,104.25
liwa,2020-04-08,29.002,-5.25,104.25
kepahiang,2020-04-08,6.835,-3.75,102.75
pagar_alam,2020-04-09,33.314,-4.25,103.25
lahat,2020-04-09,17.202,-3.75,103.75
muaradua,2020-04-09,9.467,-4.75,104.25
liwa,2020-04-09,9.069,-5.25,104.25
kepahiang,2020-04-09,34.139,-3.75,102.75
pagar_alam,2020-04-10,11.386,-4.25,103.25
lahat,2020-04-10,18.664,-3.75,103.75
muaradua,2020-04-10,1.845,-4.75,104.25
liwa,2020-04-10,0.072,-5.25,104.25
kepahiang,2020-04-10,10.883,-3.75,102.75
pagar_alam,2020-04-11,0.355,-4.25,103.25
lahat,2020-04-11,3.973,-3.75,103.75
muaradua,2020-04-11,2.27,-4.75,104.25
liwa,2020-04-11,1.98,-5.25,104.25
kepahiang,2020-04-11,0.053,-3.75,102.75
pagar_alam,2020-04-12,10.317,-4.25,103.25
lahat,2020-04-12,4.596,-3.75,103.75
muaradua,2020-04-12,0.343,-4.75,104.25
liwa,2020-04-12,0.042,-5.25,104.25
kepahiang,2020-04-12,10.747,-3.75,102.75
pagar_alam,2020-04-13,0.036,-4.25,103.25
lahat,2020-04-13,0.275,-3.75,103.75
muaradua,2020-04-13,1.821,-4.75,104.25
liwa,2020-04-13,2.031,-5.25,104.25
kepahiang,2020-04-13,0.068,-3.75,102.75
pagar_alam,2020-04-14,0.44,-4.25,103.25
lahat,2020-04-14,1.522,-3.75,103.75
muaradua,2020-04-14,18.361,-4.75,104.25
liwa,2020-04-14,19.78,-5.25,104.25
kepahiang,2020-04-14,0.338,-3.75,102.75
pagar_alam,2020-04-15,0.257,-4.25,103.25
lahat,2020-04-15,2.37,-3.75,103.75
muaradua,2020-04-15,4.801,-4.75,104.25
liwa,2020-04-15,4.949,-5.25,104.25
kepahiang,2020-04-15,0.113,-3.75,102.75
pagar_alam,2020-04-16,0.0,-4.25,103.25
lahat,2020-04-16,0.142,-3.75,103.75
muaradua,2020-04-16,0.0,-4.75,104.25
liwa,2020-04-16,0.0,-5.25,104.25
kepahiang,2020-04-16,0.444,-3.75,102.75
pagar_alam,2020-04-17,1.9,-4.25,103.25
lahat,2020-04-17,1.096,-3.75,103.75
muaradua,2020-04-17,0.089,-4.75,104.25
liwa,2020-04-17,0.031,-5.25,104.25
kepahiang,2020-04-17,1.943,-3.75,102.75
pagar_alam,2020-04-18,67.504,-4.25,103.25
lahat,2020-04-18,61.119,-3.75,103.75
muaradua,2020-04-18,7.491,-4.75,104.25
liwa,2020-04-18,1.444,-5.25,104.25
kepahiang,2020-04-18,69.059,-3.75,102.75
pagar_alam,2020-04-19,0.235,-4.25,103.25
lahat,2020-04-19,1.712,-3.75,103.75
muaradua,2020-04-19,0.0,-4.75,104.25
liwa,2020-04-19,0.0,-5.25,104.25
kepahiang,2020-04-19,0.121,-3.75,102.75
pagar_alam,2020-04-20,0.0,-4.25,103.25
lahat,2020-04-20,0.046,-3.75,103.75
muaradua,2020-04-20,0.0,-4.75,104.25
liwa,2020-04-20,0.0,-5.25,104.25
kepahiang,2020-04-20,0.0,-3.75,102.75
pagar_alam,2020-04-21,4.935,-4.25,103.25
lahat,2020-04-21,4.893,-3.75,103.75
muaradua,2020-04-21,2.26,-4.75,104.25
liwa,2020-04-21,2.344,-5.25,104.25
kepahiang,2020-04-21,4.888,-3.75,102.75
pagar_alam,2020-04-22,18.828,-4.25,103.25
lahat,2020-04-22,8.14,-3.75,103.75
muaradua,2020-04-22,0.542,-4.75,104.25
liwa,2020-04-22,0.059,-5.25,104.25
kepahiang,2020-04-22,19.584,-3.75,102.75
pagar_alam,2020-04-23,0.318,-4.25,103.25
lahat,2020-04-23,2.427,-3.75,103.75
muaradua,2020-04-23,7.519,-4.75,104.25
liwa,2020-04-23,7.905,-5.25,104.25
kepahiang,2020-04-23,0.049,-3.75,102.75
pagar_alam,2020-04-24,118.063,-4.25,103.25
lahat,2020-04-24,53.415,-3.75,103.75
muaradua,2020-04-24,20.46,-4.75,104.25
liwa,2020-04-24,18.425,-5.25,104.25
kepahiang,2020-04-24,126.979,-3.75,102.75
pagar_alam,2020-04-25,0.0,-4.25,103.25
lahat,2020-04-25,0.12,-3.75,103.75
muaradua,2020-04-25,0.0,-4.75,104.25
liwa,2020-04-25,0.0,-5.25,104.25
kepahiang,2020-04-25,0.731,-3.75,102.75
pagar_alam,2020-04-26,67.587,-4.25,103.25
lahat,2020-04-26,32.959,-3.75,103.75
muaradua,2020-04-26,2.78,-4.75,104.25
liwa,2020-04-26,0.383,-5.25,104.25
kepahiang,2020-04-26,72.112,-3.75,102.75
pagar_alam,2020-04-27,4.586,-4.25,103.25
lahat,2020-04-27,34.007,-3.75,103.75
muaradua,2020-04-27,19.095,-4.75,104.25
liwa,2020-04-27,16.964,-5.25,104.25
kepahiang,2020-04-27,2.3,-3.75,102.75
pagar_alam,2020-04-28,0.0,-4.25,103.25
lahat,2020-04-28,0.677,-3.75,103.75
muaradua,2020-04-28,0.0,-4.75,104.25
liwa,2020-04-28,0.0,-5.25,104.25
kepahiang,2020-04-28,0.031,-3.75,102.75
pagar_alam,2020-04-29,4.309,-4.25,103.25
lahat,2020-04-29,2.452,-3.75,103.75
muaradua,2020-04-29,28.378,-4.75,104.25
liwa,2020-04-29,30.668,-5.25,104.25
kepahiang,2020-04-29,3.956,-3.75,102.75
pagar_alam,2020-04-30,0.297,-4.25,103.25
lahat,2020-04-30,0.831,-3.75,103.75
muaradua,2020-04-30,11.834,-4.75,104.25
liwa,2020-04-30,12.825,-5.25,104.25
kepahiang,2020-04-30,0.931,-3.75,102.75
pagar_alam,2020-05-01,1.365,-4.25,103.25
lahat,2020-05-01,18.03,-3.75,103.75
muaradua,2020-05-01,2.471,-4.75,104.25
liwa,2020-05-01,0.702,-5.25,104.25
kepahiang,2020-05-01,0.208,-3.75,102.75
pagar_alam,2020-05-02,5.891,-4.25,103.25
lahat,2020-05-02,5.837,-3.75,103.75
muaradua,2020-05-02,0.758,-4.75,104.25
liwa,2020-05-02,0.229,-5.25,104.25
kepahiang,2020-05-02,5.901,-3.75,102.75
pagar_alam,2020-05-03,0.0,-4.25,103.25
lahat,2020-05-03,0.209,-3.75,103.75
muaradua,2020-05-03,0.899,-4.75,104.25
liwa,2020-05-03,1.03,-5.25,104.25
kepahiang,2020-05-03,0.0,-3.75,102.75
pagar_alam,2020-05-04,0.726,-4.25,103.25
lahat,2020-05-04,2.243,-3.75,103.75
muaradua,2020-05-04,21.129,-4.75,104.25
liwa,2020-05-04,22.852,-5.25,104.25
kepahiang,2020-05-04,0.213,-3.75,102.75
pagar_alam,2020-05-05,2.98,-4.25,103.25
lahat,2020-05-05,3.651,-3.75,103.75
muaradua,2020-05-05,0.52,-4.75,104.25
liwa,2020-05-05,0.208,-5.25,104.25
