country,source,indicator,unit,period_type,period,value,source_url,notes
Peru,FAOSTAT,yield,kg/ha,calendar_year,2023,855.9,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Peru,FAOSTAT,yield,kg/ha,calendar_year,2024,850.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,1998,265000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,1999,275000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2000,300991,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2001,264000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2002,217504,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2003,264000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2004,264000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2005,263000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2006,220000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2007,285000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2008,345000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2009,320000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2010,272593,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2011,317080,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2012,316923,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2013,387263,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2014,377526,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2015,432000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2016,434283,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2017,526491,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2018,497192,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2019,541495,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2020,632691,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2021,737884,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2022,912315,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2023,849736,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,area_harvested,ha,calendar_year,2024,736547,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5312; flag I=Value imputed by a receiving agency; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,1998,205056,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,1999,251881,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2000,143475,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2001,197410,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2002,209547,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2003,150871,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2004,170081,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2005,158100,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2006,133310,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2007,175346,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2008,211726,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2009,195871,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2010,166968,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2011,191371,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2012,186125,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2013,222894,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2014,220135,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2015,229149,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2016,243061,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2017,302063,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2018,284225,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2019,313933,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2020,360103,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2021,414007,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2022,507000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2023,468000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,production,t,calendar_year,2024,402000,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5510; flag X=Figure from external organization; bulk release 2025-12-23; Unofficial figure"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,1998,773.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,1999,915.9,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2000,476.7,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2001,747.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2002,963.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag A=Official figure; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2003,571.5,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2004,644.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2005,601.1,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2006,606,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2007,615.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2008,613.7,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2009,612.1,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2010,612.5,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2011,603.5,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2012,587.3,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2013,575.6,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2014,583.1,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2015,530.4,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2016,559.7,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2017,573.7,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2018,571.7,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2019,579.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2020,569.2,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2021,561.1,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2022,555.7,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2023,550.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
Uganda,FAOSTAT,yield,kg/ha,calendar_year,2024,545.8,https://bulks-faostat.fao.org/production/Production_Crops_Livestock_E_All_Data_(Normalized).zip,"Coffee, green (item 656); FAOSTAT QCL element 5412; flag E=Estimated value; bulk release 2025-12-23"
