town,date,tmin_c,grid_lat,grid_lon
comayagua,2018-05-14,18.682,14.25,272.25
ocotepeque,2018-05-14,21.06,14.25,270.75
copan,2018-05-14,17.415,14.75,271.25
comayagua,2018-05-15,17.777,14.25,272.25
ocotepeque,2018-05-15,21.718,14.25,270.75
copan,2018-05-15,17.311,14.75,271.25
comayagua,2018-05-16,16.753,14.25,272.25
ocotepeque,2018-05-16,21.382,14.25,270.75
copan,2018-05-16,16.317,14.75,271.25
comayagua,2018-05-17,16.943,14.25,272.25
ocotepeque,2018-05-17,22.007,14.25,270.75
copan,2018-05-17,16.82,14.75,271.25
comayagua,2018-05-18,18.309,14.25,272.25
ocotepeque,2018-05-18,21.379,14.25,270.75
copan,2018-05-18,17.576,14.75,271.25
comayagua,2018-05-19,18.536,14.25,272.25
ocotepeque,2018-05-19,22.912,14.25,270.75
copan,2018-05-19,17.881,14.75,271.25
comayagua,2018-05-20,18.687,14.25,272.25
ocotepeque,2018-05-20,21.537,14.25,270.75
copan,2018-05-20,17.368,14.75,271.25
comayagua,2018-05-21,18.564,14.25,272.25
ocotepeque,2018-05-21,20.195,14.25,270.75
copan,2018-05-21,16.582,14.75,271.25
comayagua,2018-05-22,16.771,14.25,272.25
ocotepeque,2018-05-22,21.907,14.25,270.75
copan,2018-05-22,15.903,14.75,271.25
comayagua,2018-05-23,17.677,14.25,272.25
ocotepeque,2018-05-23,23.572,14.25,270.75
copan,2018-05-23,17.743,14.75,271.25
comayagua,2018-05-24,19.808,14.25,272.25
ocotepeque,2018-05-24,21.685,14.25,270.75
copan,2018-05-24,17.181,14.75,271.25
comayagua,2018-05-25,18.746,14.25,272.25
ocotepeque,2018-05-25,22.002,14.25,270.75
copan,2018-05-25,18.381,14.75,271.25
comayagua,2018-05-26,18.661,14.25,272.25
ocotepeque,2018-05-26,22.29,14.25,270.75
copan,2018-05-26,18.891,14.75,271.25
comayagua,2018-05-27,19.205,14.25,272.25
ocotepeque,2018-05-27,22.807,14.25,270.75
copan,2018-05-27,18.254,14.75,271.25
comayagua,2018-05-28,19.421,14.25,272.25
ocotepeque,2018-05-28,24.393,14.25,270.75
copan,2018-05-28,19.247,14.75,271.25
comayagua,2018-05-29,19.025,14.25,272.25
ocotepeque,2018-05-29,23.901,14.25,270.75
copan,2018-05-29,19.128,14.75,271.25
comayagua,2018-05-30,19.898,14.25,272.25
ocotepeque,2018-05-30,23.111,14.25,270.75
copan,2018-05-30,19.344,14.75,271.25
comayagua,2018-05-31,18.407,14.25,272.25
ocotepeque,2018-05-31,22.097,14.25,270.75
copan,2018-05-31,17.884,14.75,271.25
comayagua,2018-06-01,17.619,14.25,272.25
ocotepeque,2018-06-01,21.672,14.25,270.75
copan,2018-06-01,17.372,14.75,271.25
comayagua,2018-06-02,19.026,14.25,272.25
ocotepeque,2018-06-02,23.371,14.25,270.75
copan,2018-06-02,17.716,14.75,271.25
comayagua,2018-06-03,18.378,14.25,272.25
ocotepeque,2018-06-03,22.413,14.25,270.75
copan,2018-06-03,16.777,14.75,271.25
comayagua,2018-06-04,18.942,14.25,272.25
ocotepeque,2018-06-04,19.221,14.25,270.75
copan,2018-06-04,17.532,14.75,271.25
comayagua,2018-06-05,19.182,14.25,272.25
ocotepeque,2018-06-05,24.01,14.25,270.75
copan,2018-06-05,17.787,14.75,271.25
comayagua,2018-06-06,18.261,14.25,272.25
ocotepeque,2018-06-06,21.263,14.25,270.75
copan,2018-06-06,17.499,14.75,271.25
comayagua,2018-06-07,18.255,14.25,272.25
ocotepeque,2018-06-07,21.275,14.25,270.75
copan,2018-06-07,17.836,14.75,271.25
comayagua,2018-06-08,18.22,14.25,272.25
ocotepeque,2018-06-08,21.501,14.25,270.75
copan,2018-06-08,17.47,14.75,271.25
comayagua,2018-06-09,19.81,14.25,272.25
ocotepeque,2018-06-09,21.678,14.25,270.75
copan,2018-06-09,17.926,14.75,271.25
comayagua,2018-06-10,18.085,14.25,272.25
ocotepeque,2018-06-10,21.797,14.25,270.75
copan,2018-06-10,15.626,14.75,271.25
comayagua,2018-06-11,17.134,14.25,272.25
ocotepeque,2018-06-11,23.526,14.25,270.75
copan,2018-06-11,16.955,14.75,271.25
comayagua,2018-06-12,17.759,14.25,272.25
ocotepeque,2018-06-12,22.82,14.25,270.75
copan,2018-06-12,17.455,14.75,271.25
comayagua,2018-06-13,18.823,14.25,272.25
ocotepeque,2018-06-13,23.269,14.25,270.75
copan,2018-06-13,18.422,14.75,271.25
comayagua,2018-06-14,19.019,14.25,272.25
ocotepeque,2018-06-14,23.16,14.25,270.75
copan,2018-06-14,17.604,14.75,271.25
comayagua,2018-06-15,18.401,14.25,272.25
ocotepeque,2018-06-15,22.748,14.25,270.75
copan,2018-06-15,17.848,14.75,271.25
comayagua,2018-06-16,18.567,14.25,272.25
ocotepeque,2018-06-16,21.845,14.25,270.75
copan,2018-06-16,17.829,14.75,271.25
comayagua,2018-06-17,19.181,14.25,272.25
ocotepeque,2018-06-17,22.379,14.25,270.75
copan,2018-06-17,18.229,14.75,271.25
comayagua,2018-06-18,17.821,14.25,272.25
ocotepeque,2018-06-18,23.411,14.25,270.75
copan,2018-06-18,17.311,14.75,271.25
comayagua,2018-06-19,17.854,14.25,272.25
ocotepeque,2018-06-19,23.199,14.25,270.75
copan,2018-06-19,18.134,14.75,271.25
comayagua,2018-06-20,18.61,14.25,272.25
ocotepeque,2018-06-20,22.93,14.25,270.75
copan,2018-06-20,18.175,14.75,271.25
comayagua,2018-06-21,18.302,14.25,272.25
ocotepeque,2018-06-21,21.628,14.25,270.75
copan,2018-06-21,18.615,14.75,271.25
comayagua,2018-06-22,17.841,14.25,272.25
ocotepeque,2018-06-22,24.423,14.25,270.75
copan,2018-06-22,17.412,14.75,271.25
comayagua,2018-06-23,17.587,14.25,272.25
ocotepeque,2018-06-23,24.165,14.25,270.75
copan,2018-06-23,17.904,14.75,271.25
comayagua,2018-06-24,17.379,14.25,272.25
ocotepeque,2018-06-24,21.669,14.25,270.75
copan,2018-06-24,18.98,14.75,271.25
comayagua,2018-06-25,18.553,14.25,272.25
ocotepeque,2018-06-25,24.149,14.25,270.75
copan,2018-06-25,17.472,14.75,271.25
comayagua,2018-06-26,17.507,14.25,272.25
ocotepeque,2018-06-26,24.581,14.25,270.75
copan,2018-06-26,17.288,14.75,271.25
comayagua,2018-06-27,18.367,14.25,272.25
ocotepeque,2018-06-27,22.198,14.25,270.75
copan,2018-06-27,17.227,14.75,271.25
comayagua,2018-06-28,19.654,14.25,272.25
ocotepeque,2018-06-28,21.623,14.25,270.75
copan,2018-06-28,18.273,14.75,271.25
comayagua,2018-06-29,19.003,14.25,272.25
ocotepeque,2018-06-29,23.622,14.25,270.75
copan,2018-06-29,16.849,14.75,271.25
comayagua,2018-06-30,18.375,14.25,272.25
ocotepeque,2018-06-30,23.562,14.25,270.75
copan,2018-06-30,17.521,14.75,271.25
comayagua,2018-07-01,17.819,14.25,272.25
ocotepeque,2018-07-01,24.19,14.25,270.75
copan,2018-07-01,16.858,14.75,271.25
comayagua,2018-07-02,17.634,14.25,272.25
ocotepeque,2018-07-02,23.239,14.25,270.75
copan,2018-07-02,17.326,14.75,271.25
comayagua,2018-07-03,17.916,14.25,272.25
ocotepeque,2018-07-03,23.597,14.25,270.75
copan,2018-07-03,17.354,14.75,271.25
comayagua,2018-07-04,18.497,14.25,272.25
ocotepeque,2018-07-04,24.821,14.25,270.75
copan,2018-07-04,17.028,14.75,271.25
comayagua,2018-07-05,19.174,14.25,272.25
ocotepeque,2018-07-05,22.806,14.25,270.75
copan,2018-07-05,18.079,14.75,271.25
comayagua,2018-07-06,20.003,14.25,272.25
ocotepeque,2018-07-06,23.787,14.25,270.75
copan,2018-07-06,18.586,14.75,271.25
comayagua,2018-07-07,18.58,14.25,272.25
ocotepeque,2018-07-07,24.075,14.25,270.75
copan,2018-07-07,16.674,14.75,271.25
comayagua,2018-07-08,19.542,14.25,272.25
ocotepeque,2018-07-08,25.767,14.25,270.75
copan,2018-07-08,17.922,14.75,271.25
comayagua,2018-07-09,19.956,14.25,272.25
ocotepeque,2018-07-09,21.422,14.25,270.75
copan,2018-07-09,17.923,14.75,271.25
comayagua,2018-07-10,19.968,14.25,272.25
ocotepeque,2018-07-10,24.002,14.25,270.75
copan,2018-07-10,17.791,14.75,271.25
comayagua,2018-07-11,19.023,14.25,272.25
ocotepeque,2018-07-11,23.289,14.25,270.75
copan,2018-07-11,16.677,14.75,271.25
comayagua,2018-07-12,19.394,14.25,272.25
ocotepeque,2018-07-12,23.421,14.25,270.75
copan,2018-07-12,15.858,14.75,271.25
comayagua,2018-07-13,18.555,14.25,272.25
ocotepeque,2018-07-13,22.3,14.25,270.75
copan,2018-07-13,18.254,14.75,271.25
comayagua,2018-07-14,19.028,14.25,272.25
ocotepeque,2018-07-14,23.624,14.25,270.75
copan,2018-07-14,17.278,14.75,271.25
comayagua,2018-07-15,19.598,14.25,272.25
ocotepeque,2018-07-15,23.987,14.25,270.75
copan,2018-07-15,16.991,14.75,271.25
comayagua,2018-07-16,18.291,14.25,272.25
ocotepeque,2018-07-16,23.945,14.25,270.75
copan,2018-07-16,17.414,14.75,271.25
comayagua,2018-07-17,19.917,14.25,272.25
ocotepeque,2018-07-17,23.99,14.25,270.75
copan,2018-07-17,17.824,14.75,271.25
comayagua,2018-07-18,20.78,14.25,272.25
ocotepeque,2018-07-18,25.05,14.25,270.75
copan,2018-07-18,18.626,14.75,271.25
comayagua,2018-07-19,19.702,14.25,272.25
ocotepeque,2018-07-19,20.403,14.25,270.75
copan,2018-07-19,17.413,14.75,271.25
comayagua,2018-07-20,18.367,14.25,272.25
ocotepeque,2018-07-20,23.8,14.25,270.75
copan,2018-07-20,18.067,14.75,271.25
comayagua,2018-07-21,19.558,14.25,272.25
ocotepeque,2018-07-21,24.921,14.25,270.75
copan,2018-07-21,17.949,14.75,271.25
comayagua,2018-07-22,20.635,14.25,272.25
ocotepeque,2018-07-22,24.906,14.25,270.75
copan,2018-07-22,18.599,14.75,271.25
comayagua,2018-07-23,19.046,14.25,272.25
ocotepeque,2018-07-23,24.337,14.25,270.75
copan,2018-07-23,17.806,14.75,271.25
comayagua,2018-07-24,17.501,14.25,272.25
ocotepeque,2018-07-24,23.909,14.25,270.75
copan,2018-07-24,17.764,14.75,271.25
comayagua,2018-07-25,18.294,14.25,272.25
ocotepeque,2018-07-25,24.14,14.25,270.75
copan,2018-07-25,16.612,14.75,271.25
comayagua,2018-07-26,18.681,14.25,272.25
ocotepeque,2018-07-26,23.484,14.25,270.75
copan,2018-07-26,16.343,14.75,271.25
comayagua,2018-07-27,19.02,14.25,272.25
ocotepeque,2018-07-27,24.3,14.25,270.75
copan,2018-07-27,18.453,14.75,271.25
comayagua,2018-07-28,20.019,14.25,272.25
ocotepeque,2018-07-28,23.27,14.25,270.75
copan,2018-07-28,18.576,14.75,271.25
comayagua,2018-07-29,18.532,14.25,272.25
ocotepeque,2018-07-29,22.26,14.25,270.75
copan,2018-07-29,16.602,14.75,271.25
comayagua,2018-07-30,18.347,14.25,272.25
ocotepeque,2018-07-30,23.989,14.25,270.75
copan,2018-07-30,16.908,14.75,271.25
comayagua,2018-07-31,18.432,14.25,272.25
ocotepeque,2018-07-31,21.979,14.25,270.75
copan,2018-07-31,18.439,14.75,271.25
comayagua,2018-08-01,17.185,14.25,272.25
ocotepeque,2018-08-01,22.337,14.25,270.75
copan,2018-08-01,17.584,14.75,271.25
comayagua,2018-08-02,18.014,14.25,272.25
ocotepeque,2018-08-02,21.769,14.25,270.75
copan,2018-08-02,16.145,14.75,271.25
comayagua,2018-08-03,17.629,14.25,272.25
ocotepeque,2018-08-03,22.476,14.25,270.75
copan,2018-08-03,17.28,14.75,271.25
comayagua,2018-08-04,18.071,14.25,272.25
ocotepeque,2018-08-04,21.62,14.25,270.75
copan,2018-08-04,17.218,14.75,271.25
comayagua,2018-08-05,17.961,14.25,272.25
ocotepeque,2018-08-05,23.699,14.25,270.75
copan,2018-08-05,17.519,14.75,271.25
comayagua,2018-08-06,20.322,14.25,272.25
ocotepeque,2018-08-06,24.207,14.25,270.75
copan,2018-08-06,19.158,14.75,271.25
comayagua,2018-08-07,18.826,14.25,272.25
ocotepeque,2018-08-07,22.819,14.25,270.75
copan,2018-08-07,17.118,14.75,271.25
comayagua,2018-08-08,18.096,14.25,272.25
ocotepeque,2018-08-08,23.719,14.25,270.75
copan,2018-08-08,16.327,14.75,271.25
comayagua,2018-08-09,19.506,14.25,272.25
ocotepeque,2018-08-09,24.182,14.25,270.75
copan,2018-08-09,18.767,14.75,271.25
comayagua,2018-08-10,18.01,14.25,272.25
ocotepeque,2018-08-10,22.293,14.25,270.75
copan,2018-08-10,17.964,14.75,271.25
comayagua,2018-08-11,19.661,14.25,272.25
ocotepeque,2018-08-11,25.299,14.25,270.75
copan,2018-08-11,18.063,14.75,271.25
comayagua,2018-08-12,19.048,14.25,272.25
ocotepeque,2018-08-12,24.235,14.25,270.75
copan,2018-08-12,18.295,14.75,271.25
comayagua,2018-08-13,18.209,14.25,272.25
ocotepeque,2018-08-13,21.68,14.25,270.75
copan,2018-08-13,17.709,14.75,271.25
comayagua,2018-08-14,16.152,14.25,272.25
ocotepeque,2018-08-14,20.368,14.25,270.75
copan,2018-08-14,15.232,14.75,271.25
comayagua,2018-08-15,19.445,14.25,272.25
ocotepeque,2018-08-15,23.057,14.25,270.75
copan,2018-08-15,18.082,14.75,271.25
comayagua,2018-08-16,18.732,14.25,272.25
ocotepeque,2018-08-16,21.828,14.25,270.75
copan,2018-08-16,17.22,14.75,271.25
comayagua,2018-08-17,18.915,14.25,272.25
ocotepeque,2018-08-17,23.739,14.25,270.75
copan,2018-08-17,17.562,14.75,271.25
comayagua,2018-08-18,18.763,14.25,272.25
ocotepeque,2018-08-18,22.909,14.25,270.75
copan,2018-08-18,17.878,14.75,271.25
comayagua,2018-08-19,19.363,14.25,272.25
ocotepeque,2018-08-19,23.036,14.25,270.75
copan,2018-08-19,17.969,14.75,271.25
comayagua,2018-08-20,17.838,14.25,272.25
ocotepeque,2018-08-20,21.725,14.25,270.75
copan,2018-08-20,18.479,14.75,271.25
comayagua,2018-08-21,19.699,14.25,272.25
ocotepeque,2018-08-21,24.24,14.25,270.75
copan,2018-08-21,19.156,14.75,271.25
comayagua,2018-08-22,20.488,14.25,272.25
ocotepeque,2018-08-22,23.782,14.25,270.75
copan,2018-08-22,19.771,14.75,271.25
comayagua,2018-08-23,20.353,14.25,272.25
ocotepeque,2018-08-23,24.568,14.25,270.75
copan,2018-08-23,18.543,14.75,271.25
comayagua,2018-08-24,14.788,14.25,272.25
ocotepeque,2018-08-24,22.388,14.25,270.75
copan,2018-08-24,18.23,14.75,271.25
comayagua,2018-08-25,18.818,14.25,272.25
ocotepeque,2018-08-25,22.223,14.25,270.75
copan,2018-08-25,17.199,14.75,271.25
comayagua,2018-08-26,19.223,14.25,272.25
ocotepeque,2018-08-26,22.014,14.25,270.75
copan,2018-08-26,18.103,14.75,271.25
comayagua,2018-08-27,18.294,14.25,272.25
ocotepeque,2018-08-27,22.228,14.25,270.75
copan,2018-08-27,16.503,14.75,271.25
comayagua,2018-08-28,19.125,14.25,272.25
ocotepeque,2018-08-28,24.247,14.25,270.75
copan,2018-08-28,18.38,14.75,271.25
comayagua,2018-08-29,17.996,14.25,272.25
ocotepeque,2018-08-29,20.097,14.25,270.75
copan,2018-08-29,17.401,14.75,271.25
comayagua,2018-08-30,18.506,14.25,272.25
ocotepeque,2018-08-30,20.266,14.25,270.75
copan,2018-08-30,18.262,14.75,271.25
comayagua,2018-08-31,18.449,14.25,272.25
ocotepeque,2018-08-31,23.966,14.25,270.75
copan,2018-08-31,18.191,14.75,271.25
comayagua,2018-09-01,16.971,14.25,272.25
ocotepeque,2018-09-01,21.538,14.25,270.75
copan,2018-09-01,17.489,14.75,271.25
comayagua,2018-09-02,16.404,14.25,272.25
ocotepeque,2018-09-02,21.514,14.25,270.75
copan,2018-09-02,16.762,14.75,271.25
comayagua,2018-09-03,18.792,14.25,272.25
ocotepeque,2018-09-03,21.419,14.25,270.75
copan,2018-09-03,16.768,14.75,271.25
comayagua,2018-09-04,17.508,14.25,272.25
ocotepeque,2018-09-04,22.301,14.25,270.75
copan,2018-09-04,17.167,14.75,271.25
comayagua,2018-09-05,17.672,14.25,272.25
ocotepeque,2018-09-05,22.946,14.25,270.75
copan,2018-09-05,17.269,14.75,271.25
comayagua,2018-09-06,18.786,14.25,272.25
ocotepeque,2018-09-06,21.743,14.25,270.75
copan,2018-09-06,17.486,14.75,271.25
comayagua,2018-09-07,18.189,14.25,272.25
ocotepeque,2018-09-07,23.883,14.25,270.75
copan,2018-09-07,16.62,14.75,271.25
comayagua,2018-09-08,16.462,14.25,272.25
ocotepeque,2018-09-08,21.886,14.25,270.75
copan,2018-09-08,17.218,14.75,271.25
comayagua,2018-09-09,16.979,14.25,272.25
ocotepeque,2018-09-09,22.061,14.25,270.75
copan,2018-09-09,18.323,14.75,271.25
comayagua,2018-09-10,18.251,14.25,272.25
ocotepeque,2018-09-10,19.782,14.25,270.75
copan,2018-09-10,17.383,14.75,271.25
comayagua,2018-09-11,18.634,14.25,272.25
ocotepeque,2018-09-11,19.866,14.25,270.75
copan,2018-09-11,17.499,14.75,271.25
comayagua,2018-09-12,18.675,14.25,272.25
ocotepeque,2018-09-12,22.553,14.25,270.75
copan,2018-09-12,18.496,14.75,271.25
comayagua,2018-09-13,18.239,14.25,272.25
ocotepeque,2018-09-13,23.044,14.25,270.75
copan,2018-09-13,18.379,14.75,271.25
comayagua,2018-09-14,17.554,14.25,272.25
ocotepeque,2018-09-14,22.787,14.25,270.75
copan,2018-09-14,18.802,14.75,271.25
comayagua,2018-09-15,17.168,14.25,272.25
ocotepeque,2018-09-15,18.697,14.25,270.75
copan,2018-09-15,18.835,14.75,271.25
comayagua,2018-09-16,18.283,14.25,272.25
ocotepeque,2018-09-16,22.202,14.25,270.75
copan,2018-09-16,18.48,14.75,271.25
comayagua,2018-09-17,19.252,14.25,272.25
ocotepeque,2018-09-17,17.624,14.25,270.75
copan,2018-09-17,17.203,14.75,271.25
comayagua,2018-09-18,19.104,14.25,272.25
ocotepeque,2018-09-18,23.41,14.25,270.75
copan,2018-09-18,17.251,14.75,271.25
comayagua,2018-09-19,18.677,14.25,272.25
ocotepeque,2018-09-19,22.543,14.25,270.75
copan,2018-09-19,16.627,14.75,271.25
comayagua,2018-09-20,19.226,14.25,272.25
ocotepeque,2018-09-20,25.412,14.25,270.75
copan,2018-09-20,18.428,14.75,271.25
comayagua,2018-09-21,21.474,14.25,272.25
ocotepeque,2018-09-21,22.368,14.25,270.75
copan,2018-09-21,17.354,14.75,271.25
comayagua,2018-09-22,19.811,14.25,272.25
ocotepeque,2018-09-22,21.068,14.25,270.75
copan,2018-09-22,20.846,14.75,271.25
comayagua,2018-09-23,17.798,14.25,272.25
ocotepeque,2018-09-23,19.432,14.25,270.75
copan,2018-09-23,16.68,14.75,271.25
comayagua,2018-09-24,17.482,14.25,272.25
ocotepeque,2018-09-24,25.349,14.25,270.75
copan,2018-09-24,17.538,14.75,271.25
comayagua,2018-09-25,18.568,14.25,272.25
ocotepeque,2018-09-25,22.711,14.25,270.75
copan,2018-09-25,17.712,14.75,271.25
comayagua,2018-09-26,20.015,14.25,272.25
ocotepeque,2018-09-26,22.108,14.25,270.75
copan,2018-09-26,21.669,14.75,271.25
comayagua,2018-09-27,21.146,14.25,272.25
ocotepeque,2018-09-27,21.492,14.25,270.75
copan,2018-09-27,17.76,14.75,271.25
comayagua,2018-09-28,18.15,14.25,272.25
ocotepeque,2018-09-28,24.562,14.25,270.75
copan,2018-09-28,18.25,14.75,271.25
comayagua,2018-09-29,17.841,14.25,272.25
ocotepeque,2018-09-29,23.531,14.25,270.75
copan,2018-09-29,18.181,14.75,271.25
comayagua,2018-09-30,16.292,14.25,272.25
ocotepeque,2018-09-30,23.203,14.25,270.75
copan,2018-09-30,17.08,14.75,271.25
comayagua,2018-10-01,19.08,14.25,272.25
ocotepeque,2018-10-01,23.135,14.25,270.75
copan,2018-10-01,17.58,14.75,271.25
comayagua,2018-10-02,19.884,14.25,272.25
ocotepeque,2018-10-02,23.568,14.25,270.75
copan,2018-10-02,17.977,14.75,271.25
comayagua,2018-10-03,19.101,14.25,272.25
ocotepeque,2018-10-03,23.067,14.25,270.75
copan,2018-10-03,17.212,14.75,271.25
comayagua,2018-10-04,20.33,14.25,272.25
ocotepeque,2018-10-04,22.889,14.25,270.75
copan,2018-10-04,18.367,14.75,271.25
comayagua,2018-10-05,19.245,14.25,272.25
ocotepeque,2018-10-05,23.025,14.25,270.75
copan,2018-10-05,17.963,14.75,271.25
comayagua,2018-10-06,18.265,14.25,272.25
ocotepeque,2018-10-06,22.011,14.25,270.75
copan,2018-10-06,18.559,14.75,271.25
comayagua,2018-10-07,18.156,14.25,272.25
ocotepeque,2018-10-07,20.879,14.25,270.75
copan,2018-10-07,18.494,14.75,271.25
comayagua,2018-10-08,18.881,14.25,272.25
ocotepeque,2018-10-08,20.796,14.25,270.75
copan,2018-10-08,18.062,14.75,271.25
comayagua,2018-10-09,18.937,14.25,272.25
ocotepeque,2018-10-09,21.04,14.25,270.75
copan,2018-10-09,19.149,14.75,271.25
comayagua,2018-10-10,19.37,14.25,272.25
ocotepeque,2018-10-10,21.343,14.25,270.75
copan,2018-10-10,19.723,14.75,271.25
comayagua,2018-10-11,20.126,14.25,272.25
ocotepeque,2018-10-11,22.789,14.25,270.75
copan,2018-10-11,18.896,14.75,271.25
comayagua,2018-10-12,16.421,14.25,272.25
ocotepeque,2018-10-12,21.52,14.25,270.75
copan,2018-10-12,16.428,14.75,271.25
comayagua,2018-10-13,16.503,14.25,272.25
ocotepeque,2018-10-13,21.689,14.25,270.75
copan,2018-10-13,16.561,14.75,271.25
comayagua,2018-10-14,16.493,14.25,272.25
ocotepeque,2018-10-14,22.37,14.25,270.75
copan,2018-10-14,16.414,14.75,271.25
comayagua,2018-10-15,22.846,14.25,272.25
ocotepeque,2018-10-15,23.163,14.25,270.75
copan,2018-10-15,22.246,14.75,271.25
comayagua,2018-10-16,19.459,14.25,272.25
ocotepeque,2018-10-16,21.297,14.25,270.75
copan,2018-10-16,18.44,14.75,271.25
comayagua,2018-10-17,18.999,14.25,272.25
ocotepeque,2018-10-17,21.502,14.25,270.75
copan,2018-10-17,18.606,14.75,271.25
comayagua,2018-10-18,18.49,14.25,272.25
ocotepeque,2018-10-18,21.663,14.25,270.75
copan,2018-10-18,18.011,14.75,271.25
comayagua,2018-10-19,17.869,14.25,272.25
ocotepeque,2018-10-19,20.528,14.25,270.75
copan,2018-10-19,17.344,14.75,271.25
comayagua,2018-10-20,16.554,14.25,272.25
ocotepeque,2018-10-20,22.607,14.25,270.75
copan,2018-10-20,16.839,14.75,271.25
comayagua,2018-10-21,17.999,14.25,272.25
ocotepeque,2018-10-21,20.374,14.25,270.75
copan,2018-10-21,18.331,14.75,271.25
comayagua,2018-10-22,16.508,14.25,272.25
ocotepeque,2018-10-22,23.134,14.25,270.75
copan,2018-10-22,17.611,14.75,271.25
comayagua,2018-10-23,19.505,14.25,272.25
ocotepeque,2018-10-23,23.881,14.25,270.75
copan,2018-10-23,18.435,14.75,271.25
comayagua,2018-10-24,18.664,14.25,272.25
ocotepeque,2018-10-24,23.481,14.25,270.75
copan,2018-10-24,17.488,14.75,271.25
comayagua,2018-10-25,17.274,14.25,272.25
ocotepeque,2018-10-25,22.884,14.25,270.75
copan,2018-10-25,16.095,14.75,271.25
comayagua,2018-10-26,18.553,14.25,272.25
ocotepeque,2018-10-26,24.357,14.25,270.75
copan,2018-10-26,18.651,14.75,271.25
comayagua,2018-10-27,17.756,14.25,272.25
ocotepeque,2018-10-27,24.964,14.25,270.75
copan,2018-10-27,18.62,14.75,271.25
comayagua,2018-10-28,18.479,14.25,272.25
ocotepeque,2018-10-28,19.649,14.25,270.75
copan,2018-10-28,17.569,14.75,271.25
comayagua,2018-10-29,17.934,14.25,272.25
ocotepeque,2018-10-29,22.746,14.25,270.75
copan,2018-10-29,16.781,14.75,271.25
comayagua,2018-10-30,18.817,14.25,272.25
ocotepeque,2018-10-30,24.237,14.25,270.75
copan,2018-10-30,17.579,14.75,271.25
comayagua,2018-10-31,17.829,14.25,272.25
ocotepeque,2018-10-31,22.76,14.25,270.75
copan,2018-10-31,16.898,14.75,271.25
comayagua,2018-11-01,17.261,14.25,272.25
ocotepeque,2018-11-01,23.564,14.25,270.75
copan,2018-11-01,18.295,14.75,271.25
comayagua,2018-11-02,18.18,14.25,272.25
ocotepeque,2018-11-02,23.378,14.25,270.75
copan,2018-11-02,18.475,14.75,271.25
