town,date,tmax_c,grid_lat,grid_lon
copan,2023-11-05,22.129,14.75,271.25
comayagua,2023-11-06,26.835,14.25,272.25
ocotepeque,2023-11-06,26.847,14.25,270.75
copan,2023-11-06,23.627,14.75,271.25
comayagua,2023-11-07,25.905,14.25,272.25
ocotepeque,2023-11-07,25.61,14.25,270.75
copan,2023-11-07,21.648,14.75,271.25
comayagua,2023-11-08,25.94,14.25,272.25
ocotepeque,2023-11-08,25.188,14.25,270.75
copan,2023-11-08,21.454,14.75,271.25
comayagua,2023-11-09,27.578,14.25,272.25
ocotepeque,2023-11-09,29.419,14.25,270.75
copan,2023-11-09,27.208,14.75,271.25
comayagua,2023-11-10,28.143,14.25,272.25
ocotepeque,2023-11-10,29.377,14.25,270.75
copan,2023-11-10,26.841,14.75,271.25
comayagua,2023-11-11,27.272,14.25,272.25
ocotepeque,2023-11-11,29.153,14.25,270.75
copan,2023-11-11,26.804,14.75,271.25
comayagua,2023-11-12,27.742,14.25,272.25
ocotepeque,2023-11-12,29.286,14.25,270.75
copan,2023-11-12,26.979,14.75,271.25
comayagua,2023-11-13,27.02,14.25,272.25
ocotepeque,2023-11-13,29.368,14.25,270.75
copan,2023-11-13,27.193,14.75,271.25
comayagua,2023-11-14,25.563,14.25,272.25
ocotepeque,2023-11-14,27.142,14.25,270.75
copan,2023-11-14,24.79,14.75,271.25
comayagua,2023-11-15,25.164,14.25,272.25
ocotepeque,2023-11-15,26.461,14.25,270.75
copan,2023-11-15,24.073,14.75,271.25
comayagua,2023-11-16,25.134,14.25,272.25
ocotepeque,2023-11-16,28.853,14.25,270.75
copan,2023-11-16,23.178,14.75,271.25
comayagua,2023-11-17,26.638,14.25,272.25
ocotepeque,2023-11-17,28.526,14.25,270.75
copan,2023-11-17,22.99,14.75,271.25
comayagua,2023-11-18,24.53,14.25,272.25
ocotepeque,2023-11-18,27.472,14.25,270.75
copan,2023-11-18,21.639,14.75,271.25
comayagua,2023-11-19,27.268,14.25,272.25
ocotepeque,2023-11-19,28.687,14.25,270.75
copan,2023-11-19,26.247,14.75,271.25
comayagua,2023-11-20,27.689,14.25,272.25
ocotepeque,2023-11-20,30.71,14.25,270.75
copan,2023-11-20,28.812,14.75,271.25
comayagua,2023-11-21,28.752,14.25,272.25
ocotepeque,2023-11-21,29.571,14.25,270.75
copan,2023-11-21,28.959,14.75,271.25
comayagua,2023-11-22,26.535,14.25,272.25
ocotepeque,2023-11-22,27.504,14.25,270.75
copan,2023-11-22,24.269,14.75,271.25
comayagua,2023-11-23,26.581,14.25,272.25
ocotepeque,2023-11-23,29.734,14.25,270.75
copan,2023-11-23,25.599,14.75,271.25
comayagua,2023-11-24,27.752,14.25,272.25
ocotepeque,2023-11-24,30.291,14.25,270.75
copan,2023-11-24,26.158,14.75,271.25
comayagua,2023-11-25,28.129,14.25,272.25
ocotepeque,2023-11-25,28.951,14.25,270.75
copan,2023-11-25,27.194,14.75,271.25
comayagua,2023-11-26,27.593,14.25,272.25
ocotepeque,2023-11-26,30.215,14.25,270.75
copan,2023-11-26,27.332,14.75,271.25
comayagua,2023-11-27,27.036,14.25,272.25
ocotepeque,2023-11-27,30.993,14.25,270.75
copan,2023-11-27,26.82,14.75,271.25
comayagua,2023-11-28,27.371,14.25,272.25
ocotepeque,2023-11-28,31.039,14.25,270.75
copan,2023-11-28,27.087,14.75,271.25
comayagua,2023-11-29,26.569,14.25,272.25
ocotepeque,2023-11-29,29.244,14.25,270.75
copan,2023-11-29,24.176,14.75,271.25
comayagua,2023-11-30,28.007,14.25,272.25
ocotepeque,2023-11-30,29.906,14.25,270.75
copan,2023-11-30,27.707,14.75,271.25
comayagua,2023-12-01,28.905,14.25,272.25
ocotepeque,2023-12-01,30.231,14.25,270.75
copan,2023-12-01,28.372,14.75,271.25
comayagua,2023-12-02,30.102,14.25,272.25
ocotepeque,2023-12-02,29.114,14.25,270.75
copan,2023-12-02,28.149,14.75,271.25
comayagua,2023-12-03,27.485,14.25,272.25
ocotepeque,2023-12-03,30.048,14.25,270.75
copan,2023-12-03,26.602,14.75,271.25
comayagua,2023-12-04,26.587,14.25,272.25
ocotepeque,2023-12-04,29.378,14.25,270.75
copan,2023-12-04,25.307,14.75,271.25
comayagua,2023-12-05,28.044,14.25,272.25
ocotepeque,2023-12-05,30.278,14.25,270.75
copan,2023-12-05,27.158,14.75,271.25
comayagua,2023-12-06,23.805,14.25,272.25
ocotepeque,2023-12-06,27.947,14.25,270.75
copan,2023-12-06,22.911,14.75,271.25
comayagua,2023-12-07,24.722,14.25,272.25
ocotepeque,2023-12-07,27.831,14.25,270.75
copan,2023-12-07,19.97,14.75,271.25
comayagua,2023-12-08,26.117,14.25,272.25
ocotepeque,2023-12-08,26.556,14.25,270.75
copan,2023-12-08,22.426,14.75,271.25
comayagua,2023-12-09,27.462,14.25,272.25
ocotepeque,2023-12-09,30.078,14.25,270.75
copan,2023-12-09,25.512,14.75,271.25
comayagua,2023-12-10,28.759,14.25,272.25
ocotepeque,2023-12-10,30.975,14.25,270.75
copan,2023-12-10,26.351,14.75,271.25
comayagua,2023-12-11,23.72,14.25,272.25
ocotepeque,2023-12-11,27.42,14.25,270.75
copan,2023-12-11,18.863,14.75,271.25
comayagua,2023-12-12,23.658,14.25,272.25
ocotepeque,2023-12-12,26.541,14.25,270.75
copan,2023-12-12,16.611,14.75,271.25
comayagua,2023-12-13,24.472,14.25,272.25
ocotepeque,2023-12-13,28.307,14.25,270.75
copan,2023-12-13,23.415,14.75,271.25
comayagua,2023-12-14,23.924,14.25,272.25
ocotepeque,2023-12-14,27.567,14.25,270.75
copan,2023-12-14,19.185,14.75,271.25
comayagua,2023-12-15,26.103,14.25,272.25
ocotepeque,2023-12-15,28.594,14.25,270.75
copan,2023-12-15,22.428,14.75,271.25
comayagua,2023-12-16,26.931,14.25,272.25
ocotepeque,2023-12-16,29.007,14.25,270.75
copan,2023-12-16,22.121,14.75,271.25
comayagua,2023-12-17,23.777,14.25,272.25
ocotepeque,2023-12-17,26.957,14.25,270.75
copan,2023-12-17,19.161,14.75,271.25
comayagua,2023-12-18,22.283,14.25,272.25
ocotepeque,2023-12-18,25.662,14.25,270.75
copan,2023-12-18,19.75,14.75,271.25
comayagua,2023-12-19,21.146,14.25,272.25
ocotepeque,2023-12-19,24.394,14.25,270.75
copan,2023-12-19,17.169,14.75,271.25
comayagua,2023-12-20,22.572,14.25,272.25
ocotepeque,2023-12-20,25.052,14.25,270.75
copan,2023-12-20,18.846,14.75,271.25
comayagua,2023-12-21,22.165,14.25,272.25
ocotepeque,2023-12-21,21.415,14.25,270.75
copan,2023-12-21,16.972,14.75,271.25
comayagua,2023-12-22,23.74,14.25,272.25
ocotepeque,2023-12-22,27.263,14.25,270.75
copan,2023-12-22,19.858,14.75,271.25
comayagua,2023-12-23,24.818,14.25,272.25
ocotepeque,2023-12-23,28.461,14.25,270.75
copan,2023-12-23,21.407,14.75,271.25
comayagua,2023-12-24,28.637,14.25,272.25
ocotepeque,2023-12-24,29.746,14.25,270.75
copan,2023-12-24,28.882,14.75,271.25
comayagua,2023-12-25,30.639,14.25,272.25
ocotepeque,2023-12-25,32.391,14.25,270.75
copan,2023-12-25,29.005,14.75,271.25
comayagua,2023-12-26,29.609,14.25,272.25
ocotepeque,2023-12-26,30.784,14.25,270.75
copan,2023-12-26,28.073,14.75,271.25
comayagua,2023-12-27,29.399,14.25,272.25
ocotepeque,2023-12-27,29.793,14.25,270.75
copan,2023-12-27,28.341,14.75,271.25
comayagua,2023-12-28,27.782,14.25,272.25
ocotepeque,2023-12-28,29.443,14.25,270.75
copan,2023-12-28,25.522,14.75,271.25
comayagua,2023-12-29,27.206,14.25,272.25
ocotepeque,2023-12-29,28.721,14.25,270.75
copan,2023-12-29,25.176,14.75,271.25
comayagua,2023-12-30,24.652,14.25,272.25
ocotepeque,2023-12-30,27.871,14.25,270.75
copan,2023-12-30,18.392,14.75,271.25
comayagua,2023-12-31,23.452,14.25,272.25
ocotepeque,2023-12-31,27.283,14.25,270.75
copan,2023-12-31,20.056,14.75,271.25
comayagua,2024-01-01,25.823,14.25,272.25
ocotepeque,2024-01-01,29.863,14.25,270.75
copan,2024-01-01,23.877,14.75,271.25
comayagua,2024-01-02,23.994,14.25,272.25
ocotepeque,2024-01-02,29.048,14.25,270.75
copan,2024-01-02,23.548,14.75,271.25
comayagua,2024-01-03,29.542,14.25,272.25
ocotepeque,2024-01-03,30.211,14.25,270.75
copan,2024-01-03,28.709,14.75,271.25
comayagua,2024-01-04,27.32,14.25,272.25
ocotepeque,2024-01-04,29.338,14.25,270.75
copan,2024-01-04,23.971,14.75,271.25
comayagua,2024-01-05,29.464,14.25,272.25
ocotepeque,2024-01-05,30.535,14.25,270.75
copan,2024-01-05,29.117,14.75,271.25
comayagua,2024-01-06,29.106,14.25,272.25
ocotepeque,2024-01-06,28.758,14.25,270.75
copan,2024-01-06,26.59,14.75,271.25
comayagua,2024-01-07,27.042,14.25,272.25
ocotepeque,2024-01-07,30.652,14.25,270.75
copan,2024-01-07,24.416,14.75,271.25
comayagua,2024-01-08,30.216,14.25,272.25
ocotepeque,2024-01-08,30.738,14.25,270.75
copan,2024-01-08,28.284,14.75,271.25
comayagua,2024-01-09,29.257,14.25,272.25
ocotepeque,2024-01-09,30.122,14.25,270.75
copan,2024-01-09,29.434,14.75,271.25
comayagua,2024-01-10,29.319,14.25,272.25
ocotepeque,2024-01-10,30.281,14.25,270.75
copan,2024-01-10,26.698,14.75,271.25
comayagua,2024-01-11,28.639,14.25,272.25
ocotepeque,2024-01-11,29.528,14.25,270.75
copan,2024-01-11,29.092,14.75,271.25
comayagua,2024-01-12,28.135,14.25,272.25
ocotepeque,2024-01-12,28.563,14.25,270.75
copan,2024-01-12,27.988,14.75,271.25
comayagua,2024-01-13,29.218,14.25,272.25
ocotepeque,2024-01-13,29.603,14.25,270.75
copan,2024-01-13,25.652,14.75,271.25
comayagua,2024-01-14,28.681,14.25,272.25
ocotepeque,2024-01-14,28.435,14.25,270.75
copan,2024-01-14,25.129,14.75,271.25
comayagua,2024-01-15,29.856,14.25,272.25
ocotepeque,2024-01-15,30.752,14.25,270.75
copan,2024-01-15,27.715,14.75,271.25
comayagua,2024-01-16,28.895,14.25,272.25
ocotepeque,2024-01-16,30.485,14.25,270.75
copan,2024-01-16,25.555,14.75,271.25
comayagua,2024-01-17,26.838,14.25,272.25
ocotepeque,2024-01-17,29.786,14.25,270.75
copan,2024-01-17,22.201,14.75,271.25
comayagua,2024-01-18,29.697,14.25,272.25
ocotepeque,2024-01-18,31.751,14.25,270.75
copan,2024-01-18,27.511,14.75,271.25
comayagua,2024-01-19,29.483,14.25,272.25
ocotepeque,2024-01-19,30.87,14.25,270.75
copan,2024-01-19,26.206,14.75,271.25
comayagua,2024-01-20,25.872,14.25,272.25
ocotepeque,2024-01-20,30.364,14.25,270.75
copan,2024-01-20,23.133,14.75,271.25
comayagua,2024-01-21,24.827,14.25,272.25
ocotepeque,2024-01-21,29.35,14.25,270.75
copan,2024-01-21,22.109,14.75,271.25
comayagua,2024-01-22,26.981,14.25,272.25
ocotepeque,2024-01-22,31.2,14.25,270.75
copan,2024-01-22,26.645,14.75,271.25
comayagua,2024-01-23,27.644,14.25,272.25
ocotepeque,2024-01-23,30.889,14.25,270.75
copan,2024-01-23,27.234,14.75,271.25
comayagua,2024-01-24,29.162,14.25,272.25
ocotepeque,2024-01-24,31.862,14.25,270.75
copan,2024-01-24,27.909,14.75,271.25
comayagua,2024-01-25,28.359,14.25,272.25
ocotepeque,2024-01-25,30.961,14.25,270.75
copan,2024-01-25,26.815,14.75,271.25
comayagua,2024-01-26,29.269,14.25,272.25
ocotepeque,2024-01-26,31.555,14.25,270.75
copan,2024-01-26,28.067,14.75,271.25
comayagua,2024-01-27,28.219,14.25,272.25
ocotepeque,2024-01-27,32.1,14.25,270.75
copan,2024-01-27,27.011,14.75,271.25
comayagua,2024-01-28,27.003,14.25,272.25
ocotepeque,2024-01-28,30.401,14.25,270.75
copan,2024-01-28,25.385,14.75,271.25
comayagua,2024-01-29,21.9,14.25,272.25
ocotepeque,2024-01-29,26.426,14.25,270.75
copan,2024-01-29,16.266,14.75,271.25
comayagua,2024-01-30,20.69,14.25,272.25
ocotepeque,2024-01-30,23.024,14.25,270.75
copan,2024-01-30,15.92,14.75,271.25
comayagua,2024-01-31,20.966,14.25,272.25
ocotepeque,2024-01-31,26.332,14.25,270.75
copan,2024-01-31,16.258,14.75,271.25
comayagua,2024-02-01,23.818,14.25,272.25
ocotepeque,2024-02-01,23.524,14.25,270.75
copan,2024-02-01,19.288,14.75,271.25
comayagua,2024-02-02,28.58,14.25,272.25
ocotepeque,2024-02-02,30.7,14.25,270.75
copan,2024-02-02,28.245,14.75,271.25
comayagua,2024-02-03,24.208,14.25,272.25
ocotepeque,2024-02-03,24.863,14.25,270.75
copan,2024-02-03,22.911,14.75,271.25
comayagua,2024-02-04,29.024,14.25,272.25
ocotepeque,2024-02-04,30.415,14.25,270.75
copan,2024-02-04,27.714,14.75,271.25
comayagua,2024-02-05,28.273,14.25,272.25
ocotepeque,2024-02-05,29.148,14.25,270.75
copan,2024-02-05,25.651,14.75,271.25
comayagua,2024-02-06,23.487,14.25,272.25
ocotepeque,2024-02-06,27.49,14.25,270.75
copan,2024-02-06,20.007,14.75,271.25
comayagua,2024-02-07,24.474,14.25,272.25
ocotepeque,2024-02-07,25.755,14.25,270.75
copan,2024-02-07,22.219,14.75,271.25
comayagua,2024-02-08,26.692,14.25,272.25
ocotepeque,2024-02-08,27.448,14.25,270.75
copan,2024-02-08,24.982,14.75,271.25
comayagua,2024-02-09,26.067,14.25,272.25
ocotepeque,2024-02-09,27.457,14.25,270.75
copan,2024-02-09,23.98,14.75,271.25
comayagua,2024-02-10,29.306,14.25,272.25
ocotepeque,2024-02-10,30.155,14.25,270.75
copan,2024-02-10,26.983,14.75,271.25
comayagua,2024-02-11,31.767,14.25,272.25
ocotepeque,2024-02-11,32.368,14.25,270.75
copan,2024-02-11,29.318,14.75,271.25
comayagua,2024-02-12,31.445,14.25,272.25
ocotepeque,2024-02-12,35.086,14.25,270.75
copan,2024-02-12,33.13,14.75,271.25
comayagua,2024-02-13,24.855,14.25,272.25
ocotepeque,2024-02-13,29.663,14.25,270.75
copan,2024-02-13,20.184,14.75,271.25
comayagua,2024-02-14,23.474,14.25,272.25
ocotepeque,2024-02-14,29.255,14.25,270.75
copan,2024-02-14,19.033,14.75,271.25
comayagua,2024-02-15,26.711,14.25,272.25
ocotepeque,2024-02-15,31.101,14.25,270.75
copan,2024-02-15,25.361,14.75,271.25
comayagua,2024-02-16,29.275,14.25,272.25
ocotepeque,2024-02-16,30.657,14.25,270.75
copan,2024-02-16,28.768,14.75,271.25
comayagua,2024-02-17,30.78,14.25,272.25
ocotepeque,2024-02-17,31.606,14.25,270.75
copan,2024-02-17,28.404,14.75,271.25
comayagua,2024-02-18,28.757,14.25,272.25
ocotepeque,2024-02-18,32.558,14.25,270.75
copan,2024-02-18,26.259,14.75,271.25
comayagua,2024-02-19,23.987,14.25,272.25
ocotepeque,2024-02-19,28.526,14.25,270.75
copan,2024-02-19,18.563,14.75,271.25
comayagua,2024-02-20,25.152,14.25,272.25
ocotepeque,2024-02-20,29.611,14.25,270.75
copan,2024-02-20,20.596,14.75,271.25
comayagua,2024-02-21,24.918,14.25,272.25
ocotepeque,2024-02-21,27.895,14.25,270.75
copan,2024-02-21,20.634,14.75,271.25
comayagua,2024-02-22,27.472,14.25,272.25
ocotepeque,2024-02-22,31.284,14.25,270.75
copan,2024-02-22,27.332,14.75,271.25
comayagua,2024-02-23,30.134,14.25,272.25
ocotepeque,2024-02-23,31.853,14.25,270.75
copan,2024-02-23,30.141,14.75,271.25
comayagua,2024-02-24,26.407,14.25,272.25
ocotepeque,2024-02-24,32.031,14.25,270.75
copan,2024-02-24,26.148,14.75,271.25
comayagua,2024-02-25,26.711,14.25,272.25
ocotepeque,2024-02-25,31.397,14.25,270.75
copan,2024-02-25,25.793,14.75,271.25
comayagua,2024-02-26,27.883,14.25,272.25
ocotepeque,2024-02-26,31.255,14.25,270.75
copan,2024-02-26,25.968,14.75,271.25
comayagua,2024-02-27,28.997,14.25,272.25
ocotepeque,2024-02-27,32.937,14.25,270.75
copan,2024-02-27,29.194,14.75,271.25
comayagua,2024-02-28,31.549,14.25,272.25
ocotepeque,2024-02-28,32.996,14.25,270.75
copan,2024-02-28,31.21,14.75,271.25
comayagua,2024-02-29,29.876,14.25,272.25
ocotepeque,2024-02-29,31.996,14.25,270.75
copan,2024-02-29,27.964,14.75,271.25
comayagua,2024-03-01,30.909,14.25,272.25
ocotepeque,2024-03-01,33.475,14.25,270.75
copan,2024-03-01,30.685,14.75,271.25
comayagua,2024-03-02,29.319,14.25,272.25
ocotepeque,2024-03-02,32.303,14.25,270.75
copan,2024-03-02,28.657,14.75,271.25
comayagua,2024-03-03,30.344,14.25,272.25
ocotepeque,2024-03-03,31.698,14.25,270.75
copan,2024-03-03,29.099,14.75,271.25
comayagua,2024-03-04,29.05,14.25,272.25
ocotepeque,2024-03-04,33.011,14.25,270.75
copan,2024-03-04,32.06,14.75,271.25
comayagua,2024-03-05,27.626,14.25,272.25
ocotepeque,2024-03-05,31.656,14.25,270.75
copan,2024-03-05,30.911,14.75,271.25
comayagua,2024-03-06,30.449,14.25,272.25
ocotepeque,2024-03-06,33.17,14.25,270.75
copan,2024-03-06,32.14,14.75,271.25
comayagua,2024-03-07,30.988,14.25,272.25
ocotepeque,2024-03-07,34.0,14.25,270.75
copan,2024-03-07,32.739,14.75,271.25
comayagua,2024-03-08,30.782,14.25,272.25
ocotepeque,2024-03-08,31.806,14.25,270.75
copan,2024-03-08,32.964,14.75,271.25
comayagua,2024-03-09,32.689,14.25,272.25
ocotepeque,2024-03-09,33.696,14.25,270.75
copan,2024-03-09,31.305,14.75,271.25
comayagua,2024-03-10,31.298,14.25,272.25
ocotepeque,2024-03-10,34.127,14.25,270.75
copan,2024-03-10,29.981,14.75,271.25
comayagua,2024-03-11,28.939,14.25,272.25
ocotepeque,2024-03-11,33.205,14.25,270.75
copan,2024-03-11,24.873,14.75,271.25
comayagua,2024-03-12,28.378,14.25,272.25
ocotepeque,2024-03-12,33.173,14.25,270.75
copan,2024-03-12,28.656,14.75,271.25
comayagua,2024-03-13,26.814,14.25,272.25
ocotepeque,2024-03-13,34.541,14.25,270.75
copan,2024-03-13,30.709,14.75,271.25
comayagua,2024-03-14,30.518,14.25,272.25
ocotepeque,2024-03-14,31.925,14.25,270.75
copan,2024-03-14,30.137,14.75,271.25
comayagua,2024-03-15,30.242,14.25,272.25
ocotepeque,2024-03-15,34.777,14.25,270.75
copan,2024-03-15,31.903,14.75,271.25
comayagua,2024-03-16,30.766,14.25,272.25
ocotepeque,2024-03-16,33.686,14.25,270.75
copan,2024-03-16,30.029,14.75,271.25
comayagua,2024-03-17,30.315,14.25,272.25
ocotepeque,2024-03-17,34.395,14.25,270.75
copan,2024-03-17,30.306,14.75,271.25
comayagua,2024-03-18,31.355,14.25,272.25
ocotepeque,2024-03-18,34.849,14.25,270.75
copan,2024-03-18,30.552,14.75,271.25
comayagua,2024-03-19,30.462,14.25,272.25
ocotepeque,2024-03-19,34.288,14.25,270.75
copan,2024-03-19,28.472,14.75,271.25
comayagua,2024-03-20,30.737,14.25,272.25
ocotepeque,2024-03-20,35.214,14.25,270.75
copan,2024-03-20,31.741,14.75,271.25
comayagua,2024-03-21,30.953,14.25,272.25
ocotepeque,2024-03-21,33.922,14.25,270.75
copan,2024-03-21,31.777,14.75,271.25
comayagua,2024-03-22,31.764,14.25,272.25
ocotepeque,2024-03-22,34.426,14.25,270.75
copan,2024-03-22,33.515,14.75,271.25
comayagua,2024-03-23,31.327,14.25,272.25
ocotepeque,2024-03-23,32.048,14.25,270.75
copan,2024-03-23,29.582,14.75,271.25
comayagua,2024-03-24,31.806,14.25,272.25
ocotepeque,2024-03-24,33.375,14.25,270.75
copan,2024-03-24,30.2,14.75,271.25
comayagua,2024-03-25,30.96,14.25,272.25
ocotepeque,2024-03-25,33.844,14.25,270.75
copan,2024-03-25,30.957,14.75,271.25
comayagua,2024-03-26,31.85,14.25,272.25
ocotepeque,2024-03-26,34.617,14.25,270.75
copan,2024-03-26,31.826,14.75,271.25
comayagua,2024-03-27,32.823,14.25,272.25
ocotepeque,2024-03-27,34.484,14.25,270.75
copan,2024-03-27,32.008,14.75,271.25
comayagua,2024-03-28,26.656,14.25,272.25
ocotepeque,2024-03-28,32.272,14.25,270.75
copan,2024-03-28,26.359,14.75,271.25
comayagua,2024-03-29,25.73,14.25,272.25
ocotepeque,2024-03-29,30.466,14.25,270.75
copan,2024-03-29,22.203,14.75,271.25
comayagua,2024-03-30,29.856,14.25,272.25
ocotepeque,2024-03-30,34.039,14.25,270.75
copan,2024-03-30,29.17,14.75,271.25
comayagua,2024-03-31,30.488,14.25,272.25
ocotepeque,2024-03-31,32.427,14.25,270.75
copan,2024-03-31,29.536,14.75,271.25
comayagua,2024-04-01,31.671,14.25,272.25
ocotepeque,2024-04-01,34.829,14.25,270.75
copan,2024-04-01,33.198,14.75,271.25
comayagua,2024-04-02,31.726,14.25,272.25
ocotepeque,2024-04-02,34.211,14.25,270.75
copan,2024-04-02,33.31,14.75,271.25
comayagua,2024-04-03,31.054,14.25,272.25
ocotepeque,2024-04-03,33.012,14.25,270.75
copan,2024-04-03,32.772,14.75,271.25
comayagua,2024-04-04,27.984,14.25,272.25
ocotepeque,2024-04-04,31.879,14.25,270.75
copan,2024-04-04,25.875,14.75,271.25
comayagua,2024-04-05,25.866,14.25,272.25
ocotepeque,2024-04-05,31.702,14.25,270.75
copan,2024-04-05,24.547,14.75,271.25
comayagua,2024-04-06,31.537,14.25,272.25
ocotepeque,2024-04-06,34.898,14.25,270.75
copan,2024-04-06,30.87,14.75,271.25
comayagua,2024-04-07,30.785,14.25,272.25
ocotepeque,2024-04-07,33.904,14.25,270.75
copan,2024-04-07,30.58,14.75,271.25
comayagua,2024-04-08,31.403,14.25,272.25
ocotepeque,2024-04-08,31.345,14.25,270.75
copan,2024-04-08,28.767,14.75,271.25
comayagua,2024-04-09,31.339,14.25,272.25
ocotepeque,2024-04-09,35.338,14.25,270.75
copan,2024-04-09,33.878,14.75,271.25
comayagua,2024-04-10,31.01,14.25,272.25
ocotepeque,2024-04-10,32.725,14.25,270.75
copan,2024-04-10,31.156,14.75,271.25
comayagua,2024-04-11,31.283,14.25,272.25
ocotepeque,2024-04-11,34.299,14.25,270.75
copan,2024-04-11,28.745,14.75,271.25
comayagua,2024-04-12,26.726,14.25,272.25
ocotepeque,2024-04-12,32.195,14.25,270.75
copan,2024-04-12,23.802,14.75,271.25
comayagua,2024-04-13,25.675,14.25,272.25
ocotepeque,2024-04-13,31.531,14.25,270.75
copan,2024-04-13,26.19,14.75,271.25
comayagua,2024-04-14,29.469,14.25,272.25
ocotepeque,2024-04-14,34.487,14.25,270.75
copan,2024-04-14,29.711,14.75,271.25
comayagua,2024-04-15,32.727,14.25,272.25
ocotepeque,2024-04-15,34.619,14.25,270.75
copan,2024-04-15,28.723,14.75,271.25
comayagua,2024-04-16,32.959,14.25,272.25
ocotepeque,2024-04-16,34.704,14.25,270.75
copan,2024-04-16,31.952,14.75,271.25
comayagua,2024-04-17,33.047,14.25,272.25
ocotepeque,2024-04-17,34.648,14.25,270.75
copan,2024-04-17,31.709,14.75,271.25
comayagua,2024-04-18,33.072,14.25,272.25
ocotepeque,2024-04-18,31.778,14.25,270.75
copan,2024-04-18,29.411,14.75,271.25
comayagua,2024-04-19,32.752,14.25,272.25
ocotepeque,2024-04-19,33.577,14.25,270.75
copan,2024-04-19,30.84,14.75,271.25
comayagua,2024-04-20,32.135,14.25,272.25
ocotepeque,2024-04-20,33.509,14.25,270.75
copan,2024-04-20,31.205,14.75,271.25
comayagua,2024-04-21,31.488,14.25,272.25
ocotepeque,2024-04-21,31.834,14.25,270.75
copan,2024-04-21,29.509,14.75,271.25
comayagua,2024-04-22,31.447,14.25,272.25
ocotepeque,2024-04-22,33.252,14.25,270.75
copan,2024-04-22,29.913,14.75,271.25
comayagua,2024-04-23,30.988,14.25,272.25
ocotepeque,2024-04-23,31.797,14.25,270.75
copan,2024-04-23,27.319,14.75,271.25
comayagua,2024-04-24,31.189,14.25,272.25
ocotepeque,2024-04-24,34.495,14.25,270.75
copan,2024-04-24,30.305,14.75,271.25
comayagua,2024-04-25,31.295,14.25,272.25
ocotepeque,2024-04-25,34.6,14.25,270.75
copan,2024-04-25,30.2,14.75,271.25
comayagua,2024-04-26,33.39,14.25,272.25
ocotepeque,2024-04-26,35.065,14.25,270.75
